Molecule ChEMBL ID,MOL_molhash_id,MOL_num_stereoisomers,CLS_pChEMBL Value,AC_CLS_pChEMBL Value,MOL_molhash_id_no_stereo,MOL_smiles,pChEMBL Value,Smiles,split
CHEMBL3676893,427894bb08f080728980d7546e4ae2811253a50d,1,1.0,False,6efc25146ec96e10048dce794bef515bf1b80f25,O=C(CC1CCC1)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,7.24,O=C(CC1CCC1)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,train
CHEMBL496860,d5f63b45f8f6b79ced4758c866d77063fe574bbc,1,0.0,False,94f4cd92fb2aaf0a0078a1ba35af50c74b2ffe43,Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(-c3ccc4ccccc4c3)[nH]c2c1,6.3,Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(-c3ccc4ccccc4c3)[nH]c2c1,train
CHEMBL312752,4c278e650302e41ad62aeab3650e027cfd1c0ba0,1,1.0,False,510884cbf773e0c809b908f0b0b38506a428fc7c,Cc1csc(C(=O)N[C@H]2CC[C@H](CCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)c1,7.72,Cc1csc(C(=O)N[C@H]2CC[C@H](CCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)c1,train
CHEMBL476933,480613473c3eb9d3940a17ae49623ceb9efc4e8e,1,0.0,False,258adf591fe2f056fd06ca004362c836a4eb550b,O=C(CCCN1CC2CCC(C1)N2c1ccccc1)c1ccc(F)cc1,6.81,O=C(CCCN1CC2CCC(C1)N2c1ccccc1)c1ccc(F)cc1,train
CHEMBL240584,9de56f0c8b9b35a46cbf49eeb800166e9606f0a9,1,1.0,False,ecbcd20384799a956460e30b6a72f2fea74a12c1,COc1ccccc1N1CCN(CCCCCNC(=O)c2cccc(C#Cc3ccccc3)c2)CC1,7.54,COc1ccccc1N1CCN(CCCCCNC(=O)c2cccc(C#Cc3ccccc3)c2)CC1,train
CHEMBL1774072,fdc45629c41137e537abebd1cedeab91c6e90935,1,1.0,False,a8b1bbf3623a71c533a64a76f04c4270ed106d37,Cc1c(Cl)cccc1N1CCN(CCCCOc2ccc3c(n2)NC(=O)CC3)CC1,8.52,Cc1c(Cl)cccc1N1CCN(CCCCOc2ccc3c(n2)NC(=O)CC3)CC1,train
CHEMBL574030,3cd5fb63bc93cff2570afcfa0f5323ed13903757,1,0.0,False,afdbb5c8ea313b8c862c4d0c5a6afd00d83aed68,COc1ccc(-n2cc(C(=O)NCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)nn2)cc1,6.539999999999999,COc1ccc(-n2cc(C(=O)NCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)nn2)cc1,train
CHEMBL557409,3207fc42e73a419d9de984b05c1066398b884206,1,0.0,False,3dba4c0f9c8f0bbd454157cf7aa167496229d555,COc1ccc(-c2cc(CCCCN3CCN(c4ccccc4)CC3)on2)cc1OC,5.47,COc1ccc(-c2cc(CCCCN3CCN(c4ccccc4)CC3)on2)cc1OC.Cl,train
CHEMBL4533305,10460efe40ac801d656653b23494ea2c5cd43cbf,1,0.0,False,a5df56e1c5270d07263dba0dd42922de5bdc6863,O=C(CCCN1CCCN(c2ccccn2)CC1)c1ccc(F)cc1,6.720000000000001,O=C(CCCN1CCCN(c2ccccn2)CC1)c1ccc(F)cc1,train
CHEMBL240023,b4417686be67d4bf179cbad0efb448919e347f89,2,0.0,False,3af4363b9da2e723a4ea7b1cbf5c92eafc219243,CCCOC1CCCc2ccc(/N=C/N3CCc4cc(OC)c(OC)cc4C3)cc21,4.38,CCCOC1CCCc2ccc(/N=C/N3CCc4cc(OC)c(OC)cc4C3)cc21,train
CHEMBL93403,5509ccc631bf1909096aedb386133d3d13f8404c,1,0.0,False,7d2831f9b25a1fe6d58e187129636e868accae97,COc1cccc(C(=O)NCCN2CCN(c3ccc(Cl)cc3)CC2)c1,5.72,COc1cccc(C(=O)NCCN2CCN(c3ccc(Cl)cc3)CC2)c1,train
CHEMBL3899336,4c08e9597e229efe8e69965563f2509db5fc398b,1,1.0,False,743c018c0e55af5c4e3be8e78f791fb5e41cf9ba,Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@@H]3c3cc(Cl)cc(Cl)c3)C2)n1C,7.21,Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@@H]3c3cc(Cl)cc(Cl)c3)C2)n1C,train
CHEMBL69571,37ef894d0eeb3c13f8eb67dff14a8547f73f7ffe,2,1.0,False,3c4c57bc8a3c0bca222dc08dd54fbc8f3c23f9e0,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2c1-c1ccccc1C2,7.2,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2c1-c1ccccc1C2,train
CHEMBL3959240,f50b1d749ede056d17077672ea5a88d547ff79bd,1,0.0,False,cf50250d39b00eef8df2dc5684a164f4b7a6777f,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc(S(N)(=O)=O)cc1,6.66,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc(S(N)(=O)=O)cc1,train
CHEMBL1081023,fb8b111658549f132ee2b58746889f8ef0282b0c,1,0.0,False,2ffcffee83e0fa6169e91025e53d584a1844b42b,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(C(F)(F)F)cc3F)C2)n1C,6.4,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(C(F)(F)F)cc3F)C2)n1C,train
CHEMBL3819082,41b2f727efea458d4ca24ce7297a1748b9c7b8b8,1,0.0,False,add22ad427d8133f3863a1d89076c4424869eafb,Fc1ccc2c(c1)CC(CCN1CCc3ccccc3C1)C2,5.94,Cl.Fc1ccc2c(c1)CC(CCN1CCc3ccccc3C1)C2,train
CHEMBL3695355,62c309b2e2cd17fcd1ff9d28683b44b043392c82,1,0.0,False,2ab5005dcbeace5ab2e7ca7cc577df7c80711ef4,COCCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4occc34)CC2)CC1,6.54,COCCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4occc34)CC2)CC1,train
CHEMBL134326,0ce545567bf2b95cc25667ebe0d74c2eb8c5637c,1,0.0,False,8acf52083172c15dc662608aaf6b989741ecaacf,CCCN(CCC)[C@@H]1CCc2ccc(OC)cc2C1,5.23,CCCN(CCC)[C@@H]1CCc2ccc(OC)cc2C1,train
CHEMBL141343,44dd516120bf9b017c2ac3a3f64a16f52509d143,1,0.0,False,5378c8b96a62ff5287ae35118a4260624e18d2db,Cc1c(C)c2c(c(C)c1O)CCC(C)(CN1CCN(c3cc(N4CCCC4)nc(N4CCCC4)n3)CC1)O2,5.25,Cc1c(C)c2c(c(C)c1O)CCC(C)(CN1CCN(c3cc(N4CCCC4)nc(N4CCCC4)n3)CC1)O2,train
CHEMBL2386622,2cb9f3e9df6a32e763c141378638f71f32a59e7c,1,0.0,False,9d4c4528d91f0b7b0db56c50a56bd94660666b96,COc1ccccc1N1CCCN(CCCCNC(=O)c2cccc(OC)c2OC)CC1,6.82,COc1ccccc1N1CCCN(CCCCNC(=O)c2cccc(OC)c2OC)CC1,train
CHEMBL87478,1d6516b572ce1aa3e80d4b85df9d6754506bf6e2,1,1.0,False,4e02b66236c6ad92ceba6979f80b16faa6253886,CCCSc1ccccc1N1CCN(CCCOc2ccc(-c3nc4ccccc4[nH]3)cc2)CC1,8.1,CCCSc1ccccc1N1CCN(CCCOc2ccc(-c3nc4ccccc4[nH]3)cc2)CC1,train
CHEMBL3353905,2555ed2615b728a5d6316e22b83db70e37e1ebb6,1,1.0,False,a6d44b2c85a0a43b750075946662ff166b9e71fa,COc1ccccc1N1CCN(CCCCCc2cn(-c3ccc(F)cc3)nn2)CC1,7.62,COc1ccccc1N1CCN(CCCCCc2cn(-c3ccc(F)cc3)nn2)CC1,train
CHEMBL148058,bd2da927769319fb60616352d70a76289a7d83e6,1,0.0,False,9b3f63174c5fdc8d1c3de5484297afa0f42d35f8,NC(=O)c1ccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)cc1,6.0,NC(=O)c1ccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)cc1,train
CHEMBL559399,7039d69d3fe9156c098346e2744d1b1b2785794b,1,0.0,False,a04fa71cf3260cef98f10b871bc951674b6d0df5,Cn1c(N2CCCC2)nc2c(CN3CCN(c4ccc(F)cc4)CC3)c[nH]c2c1=O,6.24,Cn1c(N2CCCC2)nc2c(CN3CCN(c4ccc(F)cc4)CC3)c[nH]c2c1=O,train
CHEMBL221549,b8ceca34fae70b8139745bd06f9cb1af0a159588,1,0.0,False,1af0e8469cc600cc708604b015a07b67d5ea7ccb,COc1ccc(C(=O)NCCCCN2CCN(c3ccccc3Cl)CC2)cc1OC,6.55,COc1ccc(C(=O)NCCCCN2CCN(c3ccccc3Cl)CC2)cc1OC,train
CHEMBL183460,8e33cf1b35e67d6066109a9616687f8732f60f73,1,0.0,False,93622374be1469c7a05ec3a318b12bce495d6f6c,Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,5.9,Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,train
CHEMBL218787,e67590ec05da453496dc4aaa5907ebdd3c2b207a,1,0.0,False,85f72f0dbac4d5c2384c615f1f27303710f3b89c,Clc1ccc(N2CCN(Cc3cnn4c(I)cccc34)CC2)cc1,5.12,Clc1ccc(N2CCN(Cc3cnn4c(I)cccc34)CC2)cc1,train
CHEMBL3970994,7af448464665cf4cbfdfbdf6c6fb1d00e1bd9412,1,0.0,False,72bc6b837c522b757a8e4c4c515e6cd9e53a9197,C1=C(CCN2CCc3ccccc3C2)CCc2ccccc21,5.25,C1=C(CCN2CCc3ccccc3C2)CCc2ccccc21,train
CHEMBL340851,3372313f6ad5caf4df1cb31bfebf35de59914684,2,1.0,False,8aa2fdee980c28957e73f926dfc98d5fbd1f2d9e,COc1ccccc1N1CCN(CCCCNC(=O)/C=C/c2ccc(OCc3ccccc3)cc2)CC1,7.5,COc1ccccc1N1CCN(CCCCNC(=O)/C=C/c2ccc(OCc3ccccc3)cc2)CC1,train
CHEMBL165056,a75585ee4b48f3e7b19d9a3985ff4975668e688b,1,1.0,False,be481bf55adc7fff542706e71fbb27d3ab368b3a,FC(F)(F)c1cccc(N2CCN(CC[C@H]3CC[C@H](Nc4ncccn4)CC3)CC2)c1,8.22,FC(F)(F)c1cccc(N2CCN(CC[C@H]3CC[C@H](Nc4ncccn4)CC3)CC2)c1,train
CHEMBL4455719,be4310841d9da5ba674d5116df18182c9b484ee3,1,0.0,False,bef3707f69e6bfc70e9405e9a797ffba98c7a891,CCCN(CCCCNC(=O)c1ccc(-c2ccccn2)cc1)CC1CC1c1cc(Cl)ccc1OC,5.68,CCCN(CCCCNC(=O)c1ccc(-c2ccccn2)cc1)CC1CC1c1cc(Cl)ccc1OC.Cl,train
CHEMBL4756814,a8a57aeb8b40699d6bfbd4a05aae10d104294d7d,1,0.0,False,a885e42a76aa3b261c83c802494bbe1d98ace288,CCc1nc2c(N3CCNCC3)nccc2n1S(=O)(=O)c1cccc(Cl)c1,6.05,CCc1nc2c(N3CCNCC3)nccc2n1S(=O)(=O)c1cccc(Cl)c1,train
CHEMBL130370,c0e63b8b93d6a5c9855b2ef56ec232b87ad62632,1,0.0,False,62bed5d8c9aa890cb279d0cb0f881f3bd84ba37a,Cc1ccc(OCCCNCCOc2ccc(C)cc2)cc1,6.56,Cc1ccc(OCCCNCCOc2ccc(C)cc2)cc1,train
CHEMBL171825,e231c03c788f6fa1cec08c06a7fd11365cc7aba8,1,0.0,False,8f19024da7f0a56bac30022fd8b377f68fab8641,c1c2c(cc3c1CC[C@H]1NCCO[C@H]31)OCC2,6.0,c1c2c(cc3c1CC[C@H]1NCCO[C@H]31)OCC2,train
CHEMBL281177,e09c387521b55703349ae64bf07bce74a75a03cd,1,1.0,False,09a3339f8e6316475790b4751acaaddcb97cd6c1,CCS(=O)(=O)c1ccc(OC)c(-c2ccc(CN3CCCCC3c3ccccc3)[nH]2)c1,7.9,CCS(=O)(=O)c1ccc(OC)c(-c2ccc(CN3CCCCC3c3ccccc3)[nH]2)c1,train
CHEMBL3577343,ba84846a0793cd49cf4dbb7a16570568c022c250,1,1.0,False,13297c82ebdac8aa756b5dc33c5fcf7717ddf009,C#CC1=CC[C@H](N(CCC)CCCCNC(=O)c2ccc(OCCCc3cn(CCCC)nn3)c(OC)c2)CO1,8.155000000000001,C#CC1=CC[C@H](N(CCC)CCCCNC(=O)c2ccc(OCCCc3cn(CCCC)nn3)c(OC)c2)CO1,train
CHEMBL179649,46b008e44a676189d8945abc0512976f888d450e,1,1.0,False,08de65c7f5d8d3aa7292b3bddc4a4d688316630e,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CC[C@@H](O)CCC3)CC1,7.92,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CC[C@@H](O)CCC3)CC1,train
CHEMBL78058,ec2eb5c8e83ccbaf4f5c89f648d4db13dfb9aa05,1,1.0,False,d4c0e25218bf041937a352ba851779a661fa4f00,O=C(NCCN1CCN(c2cccc3nc(O)oc23)CC1)c1ccc(F)cc1,8.34,O=C(NCCN1CCN(c2cccc3nc(O)oc23)CC1)c1ccc(F)cc1,train
CHEMBL218203,30b64d0f3cb4ea3afcb345b406539782a6917a1d,1,0.0,False,d10cb8d032b591d8bbe733fc0eb73f9d231ccb3a,O=C(NCCCCN1CCN(c2ccccc2Cl)CC1)c1ccc2ccccc2c1,6.48,O=C(NCCCCN1CCN(c2ccccc2Cl)CC1)c1ccc2ccccc2c1,train
CHEMBL3798179,f44e4c6933c778dfd70aebff776a9e678749140d,1,0.0,False,502ed234a304d2db9ef956131b3bfabbf4673464,CN(CCCCNC(=O)c1cc2ccccc2[nH]1)[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1,6.805,CN(CCCCNC(=O)c1cc2ccccc2[nH]1)[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1,train
CHEMBL311832,7f301be7965badbbd0bb43b9db87fd6d80c6ab47,1,0.0,False,955585bb24bc1d8531b9d6ce51f1d5ea8e81e772,c1ccc(CCN2CCC3(CCc4c3n[nH]c4-c3ccccc3)CC2)cc1,6.16,c1ccc(CCN2CCC3(CCc4c3n[nH]c4-c3ccccc3)CC2)cc1,train
CHEMBL240025,c0c37991a4c3fad5cffa107e79ad355b61a16a62,2,0.0,False,81366855330865b1114a1d354b6f4afb9a80cbd4,CC(=O)OC1CCc2ccc(/N=C/N(C)Cc3ccccc3)cc21,5.8,CC(=O)OC1CCc2ccc(/N=C/N(C)Cc3ccccc3)cc21,train
CHEMBL317770,23ec4b198d0548178f25f8d504aab8d0401c3af6,1,0.0,False,622dcc893c16aa43a73a6383f0f5cc87c313e26d,Clc1sc(Cl)c2c1CCCc1c[nH]nc1-2,6.27,Clc1sc(Cl)c2c1CCCc1c[nH]nc1-2,train
CHEMBL3104519,983b0216e21c740ac57f92307c3e557498b93d3f,1,0.0,False,a8f7efe9c9d851693ddd9152bd5d933f56f64ace,O=[N+]([O-])c1ccc2c(c1)C(O)C(CCN1CCC(c3noc4cc(F)ccc34)CC1)CC2,6.92,O=[N+]([O-])c1ccc2c(c1)C(O)C(CCN1CCC(c3noc4cc(F)ccc34)CC1)CC2,train
CHEMBL4469309,8adec11bb682d8fb26e8a908a2b854c38ddb0727,1,0.0,False,36b5a0275220883fb417e1c8bc7e8c5daf796b96,COc1ccc2c(c1)c(C1=CCNCC1)cn2S(=O)(=O)c1cncc2ccccc12,5.48,COc1ccc2c(c1)c(C1=CCNCC1)cn2S(=O)(=O)c1cncc2ccccc12,train
CHEMBL118771,37705024bff9f77a2046ca1719914b282ef03540,1,0.0,False,70d96ddc62a192641c0b797e6dcb086b9f19f798,CCCN1CCc2cccc3c2[C@H]1Cc1ccc(C)c(OC)c1-3,6.62,CCCN1CCc2cccc3c2[C@H]1Cc1ccc(C)c(OC)c1-3,train
CHEMBL3695415,bf2034589ab1c1fc7df8244ce614bf9b4edbeacd,1,0.0,False,83a77b0798993a4f7f326514c69e81e83fb01aa5,CCC(C)C(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1,5.92,CCC(C)C(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1,train
CHEMBL262469,0496b91a26984d703241c9847cc857da4459837b,1,1.0,False,b151c6bb57c0336137f22b148149707f613bdacd,COc1cccc(OC)c1CC(=O)N1CCC(C)c2cccc(CCN3CCN(c4nsc5ccccc45)CC3)c21,7.96,COc1cccc(OC)c1CC(=O)N1CCC(C)c2cccc(CCN3CCN(c4nsc5ccccc45)CC3)c21,train
CHEMBL3597638,10d80230dc106518c6facd71a71168b2edc30600,1,0.0,False,f153bda028a6526bbfa2d034d52ad6faf8a9c251,COc1c(Cl)cccc1N1CCN(CC(O)CCNC(=O)c2cnc3ccccc3c2)CC1,6.05,COc1c(Cl)cccc1N1CCN(CC(O)CCNC(=O)c2cnc3ccccc3c2)CC1,train
CHEMBL4877827,a7e6155388922809a8f890315e2b25ed3a4a5704,1,1.0,False,018ec5f28a937d324266d4b34e282492f4a98aca,CSc1ccccc1C1CC1CNCCCCOc1ccc2ccc(=O)[nH]c2c1,7.02,CSc1ccccc1C1CC1CNCCCCOc1ccc2ccc(=O)[nH]c2c1,train
CHEMBL232607,1c952a85edbfe8bd906f919672335789ac2b770c,1,1.0,False,d31b82d5aec9c64d2c08aad13e130c2982ba0b8f,COc1ccncc1S(=O)(=O)N[C@H]1CC[C@@H](N2CCN(c3ccccc3OC(C)C)CC2)CC1,7.04,COc1ccncc1S(=O)(=O)N[C@H]1CC[C@@H](N2CCN(c3ccccc3OC(C)C)CC2)CC1,train
CHEMBL407818,9e6bd9db7771e14ea42bc43d2b3c05918474d67d,1,0.0,False,08e0c3959a30ec7b286336d1b9fe687597eb37d0,Oc1ccc(N2CCN(Cc3cnn4ccccc34)CC2)cc1,4.635,Oc1ccc(N2CCN(Cc3cnn4ccccc34)CC2)cc1,train
CHEMBL4856983,4b1d1300ea62b4b0ebbdd660710d7bddab019076,1,1.0,False,58c6bbffebcd97a1d3ec9e422d663d840f5e20d7,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2C[C@@H](OCCCCOCc3ccccc3)CN2)c1O,8.14,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2C[C@@H](OCCCCOCc3ccccc3)CN2)c1O,train
CHEMBL2059305,62df4a38e56c788f03310ec466761757aeff276d,1,1.0,False,43fc79e395d70829381b36040a763f011f578735,O=C1CCc2ccccc2N1CCCN1CCC(c2ccc3[nH]ccc3c2)CC1,7.38,O=C1CCc2ccccc2N1CCCN1CCC(c2ccc3[nH]ccc3c2)CC1,train
CHEMBL2386604,29e10cb2e913dbcb31cfea8879d5e1cf553e24b3,1,0.0,False,de057474d5d51e423c9726e9a451a3df7c763fc2,COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(-c3ccsc3)cc2)CC1,6.89,COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(-c3ccsc3)cc2)CC1,train
CHEMBL1928125,63fd122245a02488550a7494e6063d116b4a52e6,1,1.0,False,a6bab69b5ec5dba4d6f45136c843bab9a44ced6e,COc1ccccc1N1CCN(CCCNC(=O)c2ccc(COCCOCCOCCOCCOCc3ccc(C(=O)NCCCN4CCN(c5ccccc5OC)CC4)cc3)cc2)CC1,7.55,COc1ccccc1N1CCN(CCCNC(=O)c2ccc(COCCOCCOCCOCCOCc3ccc(C(=O)NCCCN4CCN(c5ccccc5OC)CC4)cc3)cc2)CC1,train
CHEMBL3318846,21fa78c2e1a8d9fb3ddfd2e809df9515a681c589,1,1.0,False,f15e92625d1ad9f9479aac72806e535b922eedb5,O=C(CCN1CCN(CCC(=O)OC2(c3ccc(Cl)cc3)CCN(CCCC(=O)c3ccc(F)cc3)CC2)CC1)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,8.780000000000001,O=C(CCN1CCN(CCC(=O)OC2(c3ccc(Cl)cc3)CCN(CCCC(=O)c3ccc(F)cc3)CC2)CC1)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,train
CHEMBL4576998,ea599bfa52fb710a688d6b39da2e83fe13d4aa09,1,1.0,False,759f717504005dde564ad8aa7a1a4b9c451df34b,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1c(F)cccc1F,7.2,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1c(F)cccc1F,train
CHEMBL2159471,46c2f17b6d6534f4dca67f9e1fb7994fec2f25e1,1,1.0,False,62b74dd1d9be6e9fb059e1a43fbcb0370b7925b8,O=S(=O)(NC1CCN(CCOc2ccccc2-c2ccccc2)C1)c1cccs1,7.8,O=S(=O)(NC1CCN(CCOc2ccccc2-c2ccccc2)C1)c1cccs1,train
CHEMBL3290021,e4dfb66ea0dfba3f6bd9b3a4d3353d68f2d180ff,1,1.0,False,c3f1ddbe7db5969c3b6ba728f1ccad09922e279b,O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cccc2scnc12,7.6,O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cccc2scnc12,train
CHEMBL4084492,f464c3cdd9e81db4f3e8c20398bd33a86f6d340e,1,1.0,False,bb6f5792a162c60f220eba9e5c668c99938c51ba,O=S(=O)(NCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1)c1ccc2ccccc2c1,7.36,O=S(=O)(NCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1)c1ccc2ccccc2c1,train
CHEMBL3921903,3074e34fbcb2785f65d61046cb2bc461fffc21a9,1,1.0,False,e36d90c8e33fca08ee41a40206fd819167a305f3,CC(C)Oc1ccccc1N1CCCN(CCCCOc2ccc3ccc(=O)[nH]c3c2)CC1,9.03,CC(C)Oc1ccccc1N1CCCN(CCCCOc2ccc3ccc(=O)[nH]c3c2)CC1,train
CHEMBL485127,6455ebecd50f3d421bfdd5eaebe683928fef28fb,1,0.0,False,5c0f31e924002c98ad8f5833039cc11e02775340,CCCN1CCO[C@H]2c3cc4c(cc3CC[C@@H]21)CNC4=O,6.3,CCCN1CCO[C@H]2c3cc4c(cc3CC[C@@H]21)CNC4=O,train
CHEMBL2386623,de324d71fe7204c5f9ad545dcdba00008c5c7e49,1,0.0,False,4bcee00e1e838c7d327cc71a165bcc64c1714267,CNc1ccc(C(=O)NCCCCN2CCCN(c3ccccc3OC)CC2)cc1,6.77,CNc1ccc(C(=O)NCCCCN2CCCN(c3ccccc3OC)CC2)cc1,train
CHEMBL275696,77ff2d89564ef37f00d1b6b4c7af4def2822f473,1,0.0,False,23c89a0bc42ca2773347d16e8376369cf0c3d416,CN1CCN(C2=Cc3cc(Cl)ccc3Cc3ccccc32)CC1,6.28,CN1CCN(C2=Cc3cc(Cl)ccc3Cc3ccccc32)CC1,train
CHEMBL4859988,e29a7073d37701aa9183de76d88cb23657f27773,1,0.0,False,5e792237ab3a327cf1358deacb981d970e12290f,CC(=O)Nc1ccc(CCCCN2CCN(c3ccccn3)CC2)cc1,5.71,CC(=O)Nc1ccc(CCCCN2CCN(c3ccccn3)CC2)cc1,train
CHEMBL494661,1a3919cb87a5c181ae323c58318c4d88c6f5cd30,1,1.0,False,c935274dac9cffe7e9ec6240ff9964b2e391662e,CC(C)c1ccccc1N1CCN(CCCCCC(=O)NCc2ccc(OS(C)(=O)=O)cc2)CC1,8.11,CC(C)c1ccccc1N1CCN(CCCCCC(=O)NCc2ccc(OS(C)(=O)=O)cc2)CC1,train
CHEMBL134571,aa2c7136584e6930caee14420de79dc559b18c1f,1,1.0,False,342b6ff98cb3b902387d9ee1b4f4cdd7441dcc8a,CCN(C)C1CCc2ccc(O)cc2C1,7.68,CCN(C)C1CCc2ccc(O)cc2C1,train
CHEMBL3084620,a51fd440ee1977c4cb7384397fb4da3d25d40139,1,0.0,False,3bef9dc189600ccf7f00243d83f0295fdd854bcc,CS(=O)(=O)c1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)c3cccc4ccccc34)CC1)CC2,6.2,CS(=O)(=O)c1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)c3cccc4ccccc34)CC1)CC2.Cl,train
CHEMBL845,9c956d50f7758974a9b4823c4face823b79ef6c8,1,0.0,False,7872a0fd2bfa6bac324d6825b4857d8d29c3c80c,Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,6.31,Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,train
CHEMBL487182,e6920de96da8eccf0d1b2bd390d5dd6ca3ce96be,1,0.0,False,2ebcd5c92382eb042c62f23b95de589710d03650,COc1cc2c(cc1OC)[C@@H]1Cc3ccc(OC)c(OC)c3CN1CC2,5.95,COc1cc2c(cc1OC)[C@@H]1Cc3ccc(OC)c(OC)c3CN1CC2,train
CHEMBL3344458,1c15933c002186d46ea8473107ccc966b0a907fe,1,1.0,False,7c3f246af9e66f23781e3bca57bd915e3fe5b631,CCCCc1cc2c(s1)C[C@H]1c3cc(O)c(OC)cc3CCN1C2,7.75,CCCCc1cc2c(s1)C[C@H]1c3cc(O)c(OC)cc3CCN1C2,train
CHEMBL2037519,1760613ae3622fe330b174626783d6bb8e5825b5,1,0.0,False,c93e4ab456e9faa1cd927b88973e1d4c01e55564,O=C(CCCN1CCN(c2ncccn2)CC1)c1nc2ccccc2s1,5.82,O=C(CCCN1CCN(c2ncccn2)CC1)c1nc2ccccc2s1,train
CHEMBL545287,f3151c5ffca70806f91af5f215937adf277aebde,1,1.0,False,c7af724c20d432f55bbf6cfe7e2420b9914e4ecd,O=C1c2ccccc2CCC1C1CCN(Cc2ccc(F)cc2)CC1,7.21,Cl.O=C1c2ccccc2CCC1C1CCN(Cc2ccc(F)cc2)CC1,train
CHEMBL477250,673930a38ed86e17c95754373c76c26f705a196f,1,1.0,False,1ea139d5c64052d8b27cfaa8e968611e7bff0e3a,COc1ccccc1N1CCN(CCCCN2CCc3ccccc3C2=O)CC1,7.91,COc1ccccc1N1CCN(CCCCN2CCc3ccccc3C2=O)CC1,train
CHEMBL1081869,80ea2ee5863936f157a97b33f629bffb5adf2245,1,0.0,False,2871798cb12737a83e38b48008ccaa92d75fe397,Cc1ccc(C23CC2CN(CCCSc2nnc(-c4ocnc4C)n2C)C3)c(F)c1,6.2,Cc1ccc(C23CC2CN(CCCSc2nnc(-c4ocnc4C)n2C)C3)c(F)c1,train
CHEMBL166310,e71d7fd431b283c5da57f260059e3ff17eace10a,1,1.0,False,0dffb602789cdd2dc24f87822caf3fb4618d9358,Nc1cc(F)ccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCCS3,8.48,Nc1cc(F)ccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCCS3,train
CHEMBL3084513,68d83a3b0ac6786f7586617892721b5131a9b25c,1,1.0,False,ea9ed48312f30d9e981138c0e79d7398514063a9,O[C@@]1(c2ccc(Cl)c(Cl)c2)C[C@H]2CC[C@@H](C1)N2Cc1csc2ccccc12,7.53,O[C@@]1(c2ccc(Cl)c(Cl)c2)C[C@H]2CC[C@@H](C1)N2Cc1csc2ccccc12,train
